	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19
papa	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00054137403	0.0	0.0	0.0	0.0	0.0	0.0	0.0020509695	0.0	0.0
gibt	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005277726	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
wittwe	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00052261096	0.0008933747	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
beten	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00052014075	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
cassandra	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005175002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
einzeln	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005151992	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
geleitet	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005126234	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
todten	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00051043765	0.0	0.0	0.0	0.0	0.0	0.0	0.0011591635	0.0	0.0
mühlen	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00050302426	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
juden	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004942416	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ergriffen	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00048806585	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
minder	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00048374396	0.00046711904	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
haltet	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00047979155	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hexe	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004764124	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hieß	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00046946984	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
anliegen	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00045902983	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
stelle	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00045663348	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mühle	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004563573	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
buben	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00045543115	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sohn	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00045017694	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
vermögen	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004457007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
küsterei	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0021052177	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
namen	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0016830721	0.0	0.0	0.0	0.0	0.0	0.0005158496	0.0	0.0
schwägerin	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00092353864	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sieht	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00092217285	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
monseigneur	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00090018235	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
schreibers	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0008964615	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
balg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0008182172	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
tubus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0008152023	0.00058854045	0.0	0.0	0.0	0.0	0.0	0.0	0.0
weise	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0007809531	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hanepich	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006678833	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
excellenz	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006148982	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
wolfenbütteler	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006133207	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
keller	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000599764	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
schöpfen	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00058527	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ghetto	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005756806	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
schlangenkönigin	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00054940715	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
holen	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000543854	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
vorgänger	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005428662	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
feierlich	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005400578	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
heimlichen	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00053218554	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
bildete	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005278006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
nee	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00051326206	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
kleie	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005130844	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gräßlicher	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005115898	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
frischer	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00051119406	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
puppe	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005100855	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ebene	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005065209	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sitzen	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005050539	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
dincklage	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005033879	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
behalten	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00050300296	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
seligen	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00049750064	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
zuhörerin	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00049491244	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
kindern	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00048754647	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
dache	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00048274617	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fliege	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004825197	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
erbin	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00047908718	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
pfarrers	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004706969	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hinterstübchen	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004599291	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
kahlköpfe	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00045845055	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
trab	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0012198276	0.0	0.0	0.0	0.0	0.0	0.0	0.0
nöt	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0009159487	0.0	0.0	0.0	0.0	0.0	0.0	0.0
dame	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0007701772	0.0	0.0	0.0	0.0	0.0	0.0	0.0
erzählung	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0007637547	0.0	0.004324766	0.0	0.0	0.0	0.0	0.0
turner	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00075812096	0.0	0.0	0.0	0.0	0.0	0.0	0.0
musik	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0007304318	0.0	0.0	0.0	0.0	0.0	0.0	0.0
geschildert	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0007219928	0.0	0.0	0.0	0.0	0.0	0.0	0.0
glümer	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00068765634	0.0	0.0	0.0	0.0	0.0	0.0	0.0
schöffe	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00067685853	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grade	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00062934076	0.0	0.0	0.0	0.0	0.0	0.0	0.0
schwert	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006272054	0.0	0.0	0.0	0.0	0.0	0.0	0.0
frauen	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006113064	0.0	0.0	0.0	0.0	0.0	0.0	0.0
schrecklichen	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006020308	0.0	0.0	0.0	0.0	0.0	0.0	0.0
beschreiben	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005904574	0.0	0.0	0.0	0.0	0.0	0.0	0.0
geheule	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000574417	0.0	0.0	0.0	0.0	0.0	0.0	0.0
stawitz	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00057377573	0.0	0.0	0.0	0.0	0.0	0.0	0.0
consequenz	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000573482	0.0	0.0	0.0	0.0	0.0	0.0	0.0
wollten	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005728139	0.0	0.0	0.0	0.0	0.0	0.0	0.0
attachement	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005684839	0.0	0.0	0.0	0.0	0.0	0.0	0.0
wolf	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005638619	0.0	0.0	0.0	0.0	0.0	0.0	0.0
verschlossen	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005525319	0.0	0.0	0.0	0.0	0.0	0.0	0.0
predigt	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00054958666	0.0	0.0	0.0	0.0	0.0	0.0	0.0
erinnerungen	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00054137595	0.0	0.0	0.0	0.0	0.0	0.0	0.0
geboren	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00053762086	0.0	0.0043193907	0.0	0.0	0.0	0.0	0.0
freiheit	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005184053	0.0	0.0	0.0	0.0	0.0	0.0	0.0
lernen	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00050781143	0.0	0.0	0.0	0.0	0.0	0.0	0.0
alter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005047798	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gelungen	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004994234	0.0	0.0	0.0	0.0	0.0	0.0	0.0
kasten	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00049181824	0.0	0.0	0.0	0.0	0.0	0.0	0.0
claire	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00046060275	0.0	0.0	0.0	0.0	0.0	0.0	0.0
juristen	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00046047918	0.0	0.0	0.0	0.0	0.0	0.0	0.0
auftrage	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00046031992	0.0	0.0	0.0	0.0	0.0	0.0	0.0
literarische	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00045984986	0.0	0.0	0.0	0.0	0.0	0.0	0.0
note	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00045962073	0.0	0.0	0.0	0.0	0.0	0.0	0.0
erscheint	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00045943246	0.0	0.0	0.0	0.0	0.0	0.0	0.0
traume	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00045794432	0.0	0.0	0.0	0.0	0.0	0.0	0.0
pension	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00045726539	0.0	0.0	0.0	0.0	0.0	0.0	0.0
stammt	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00045570114	0.0	0.0	0.0	0.0	0.0	0.0	0.0
untersuchung	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004513329	0.0	0.0	0.0	0.0	0.0	0.0	0.0
major	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001405327	0.0	0.0	0.0	0.0	0.0	0.0
rumohr	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0013512388	0.0	0.0	0.0	0.0	0.0	0.0
haide	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0011643567	0.0	0.0	0.0	0.0	0.0	0.0
pythagoras	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0010446069	0.0	0.0	0.0	0.0	0.0	0.0
wild	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00078393874	0.0	0.0	0.0	0.0	0.0	0.0
versammlung	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0007537076	0.0	0.0	0.0	0.0	0.0	0.0
cultur	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0007488193	0.0	0.0	0.0	0.0	0.0	0.0
ritt	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0007286206	0.0	0.0	0.0	0.0	0.0	0.0
persönliche	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006547293	0.0	0.0	0.0	0.0	0.0	0.0
zahl	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00061834353	0.0	0.0	0.0	0.0	0.0	0.0
schlemihl	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006044944	0.0	0.0	0.0	0.0	0.0	0.0
wichert	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006038753	0.0	0.0	0.0	0.0	0.0	0.0
gattung	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006021649	0.0	0.0	0.0	0.0	0.0	0.0
zwecke	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005948196	0.0	0.0	0.0	0.0	0.0	0.0
wiese	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005893009	0.0	0.0	0.0	0.0	0.0	0.0
strich	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005856031	0.0	0.0	0.0	0.0	0.0	0.0
behrend	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005415534	0.0	0.0	0.0	0.0005263712	0.0	0.0
nennen	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00053419924	0.0	0.0	0.0	0.0	0.0	0.0
anderm	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005274516	0.0	0.0	0.0	0.0	0.0	0.0
stande	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005175423	0.0	0.0	0.0	0.0	0.0	0.0
reiches	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005148758	0.0	0.0	0.0	0.0	0.0	0.0
bewohner	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00050780724	0.0	0.0	0.0	0.0	0.0	0.0
himmlischen	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005065466	0.0	0.0	0.0	0.0	0.0	0.0
müßten	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00050200673	0.0	0.0	0.0	0.0	0.0	0.0
esel	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004982292	0.0	0.0	0.0	0.0	0.0	0.0
weisen	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004930183	0.0	0.0	0.0	0.0	0.0	0.0
ungarische	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00049129396	0.0	0.0	0.0	0.0	0.0	0.0
geliebten	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00048323628	0.0	0.0	0.0	0.0	0.0	0.0
steppe	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00047397413	0.0	0.0	0.0	0.0	0.0	0.0
allegorie	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00045513018	0.0	0.0	0.0	0.0	0.0	0.0
naturforscher	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00045511426	0.0	0.0	0.0	0.0	0.0	0.0
gesetzgebung	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00045499482	0.0	0.0	0.0	0.0	0.0	0.0
chikanen	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004548565	0.0	0.0	0.0	0.0	0.0	0.0
harlequin	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004548565	0.0	0.0	0.0	0.0	0.0	0.0
zeiger	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00045433512	0.0	0.0	0.0	0.0	0.0	0.0
häuschens	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00045397863	0.0	0.0	0.0	0.0	0.0	0.0
rinder	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00045376754	0.0	0.0	0.0	0.0	0.0	0.0
küsten	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00045180434	0.0	0.0	0.0	0.0	0.0	0.0
modernen	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00045039476	0.0	0.0	0.0	0.0	0.0	0.0
dürsten	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00045038492	0.0	0.0	0.0	0.0	0.0	0.0
mangelhafte	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00044801692	0.0	0.0	0.0	0.0	0.0	0.0
vorzüglich	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004477778	0.0	0.0	0.0	0.0	0.0	0.0
früchten	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004441712	0.0	0.0	0.0	0.0	0.0	0.0
wußten	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00044289362	0.0	0.0	0.0	0.0	0.0	0.0
valencia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00044083476	0.0	0.0	0.0	0.0	0.0	0.0
novelle	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007983294	0.0	0.0	0.0	0.0	0.0
dichter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005811101	0.0	0.0	0.0	0.0	0.0
erzählungen	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0054497	0.0	0.0	0.0	0.0005063725	0.0
novellen	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004885368	0.0	0.0	0.0	0.0	0.0
geschichte	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0032223258	0.0	0.0	0.0	0.0	0.00065289927
talent	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0029698107	0.0	0.0	0.0	0.0	0.0
roman	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002435758	0.0	0.0	0.0	0.0	0.0
bände	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002370583	0.0	0.0	0.0	0.0	0.0
dichters	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0023318569	0.0	0.0	0.0	0.0	0.0
kraft	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0022721689	0.0	0.0	0.0	0.0	0.0
lebens	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0020526592	0.0	0.0	0.0	0.0	0.0
darstellung	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0019281791	0.0	0.0	0.0	0.0	0.0
romane	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0018937379	0.0	0.0	0.0	0.0	0.0
sammlung	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0018514086	0.0	0.0	0.0	0.0	0.0
humor	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0016459514	0.0	0.0	0.0	0.0	0.0
